package,crop,adm0,adm1,adm2,season,variety_a,variety_b,variety_c,variety_d,rank_variety_a,rank_variety_b,rank_variety_c,rank_variety_d,planting_date,day,month,year,DOY,lon,lat,overall_performance,best,worst,overall_vs_local,var_a,var_b,var_c,yield,best_yield,worst_yield,soil,maxDT_VEG,minDT_VEG,maxNT_VEG,minNT_VEG,SU_VEG,TR_VEG,DTR_VEG,MLDS_VEG,MLWS_VEG,R5mm_VEG,R10mm_VEG,R20mm_VEG,SDII_VEG,Rx1day_VEG,Rx5day_VEG,Rtotal_VEG,maxDT_FLO,minDT_FLO,maxNT_FLO,minNT_FLO,SU_FLO,TR_FLO,DTR_FLO,MLDS_FLO,MLWS_FLO,R5mm_FLO,R10mm_FLO,R20mm_FLO,SDII_FLO,Rx1day_FLO,Rx5day_FLO,Rtotal_FLO,maxDT_GRA,minDT_GRA,maxNT_GRA,minNT_GRA,SU_GRA,TR_GRA,DTR_GRA,MLDS_GRA,MLWS_GRA,R5mm_GRA,R10mm_GRA,R20mm_GRA,SDII_GRA,Rx1day_GRA,Rx5day_GRA,Rtotal_GRA,maxDT_FLO_acc,minDT_FLO_acc,maxNT_FLO_acc,minNT_FLO_acc,SU_FLO_acc,TR_FLO_acc,DTR_FLO_acc,MLDS_FLO_acc,MLWS_FLO_acc,R5mm_FLO_acc,R10mm_FLO_acc,R20mm_FLO_acc,SDII_FLO_acc,Rx1day_FLO_acc,Rx5day_FLO_acc,Rtotal_FLO_acc,maxDT_GRA_acc,minDT_GRA_acc,maxNT_GRA_acc,minNT_GRA_acc,SU_GRA_acc,TR_GRA_acc,DTR_GRA_acc,MLDS_GRA_acc,MLWS_GRA_acc,R5mm_GRA_acc,R10mm_GRA_acc,R20mm_GRA_acc,SDII_GRA_acc,Rx1day_GRA_acc,Rx5day_GRA_acc,Rtotal_GRA_acc
paquete 852,commonbean,NIC,Waslala,San Rafael Kum,Apante-2015,SJC 730-79,INTA Ferroso,INTA Fuerte Sequia,-9999,-9999,-9999,-9999,-9999,16784,15,12,2015,349,-85.37,13.34,Overall_performance-(A/B/C),A,B,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Better,Yield-(A/B/C),C,B,Humic Nitisols,27.21415517,27.01306602,18.89415517,18.32903767,0,0,8.515607982,22,1,0,0,0,0,0,0,0,27.6487542,27.1053674,18.30832152,18.23531145,0,0,9.172132151,18,1,0,0,1,2.68744107,77.93579102,77.93579102,77.93579102,28.41950019,27.66889593,18.47145468,18.23027602,0,0,9.619197687,7,2,3,0,0,1.071208553,9.484207153,12.54440212,26.78021383,27.6487542,27.01306602,18.89415517,18.23531145,0,0,8.875295114,41,1,0,0,1,1.443255389,77.93579102,77.93579102,77.93579102,28.41950019,27.01306602,18.89415517,18.23027602,0,0,9.092601983,41,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 853,commonbean,NIC,Waslala,San Juan Yaro,Apante-2015,PM2 Don Rey,ALS 0532-6,INTA Rojo,-9999,-9999,-9999,-9999,-9999,16784,15,12,2015,349,-85.37,13.34,Overall_performance-(A/B/C),B,A,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),-9999,C,Humic Nitisols,27.21415517,27.01306602,18.89415517,18.32903767,0,0,8.515607982,22,1,0,0,0,0,0,0,0,27.6487542,27.1053674,18.30832152,18.23531145,0,0,9.172132151,18,1,0,0,1,2.68744107,77.93579102,77.93579102,77.93579102,28.41950019,27.66889593,18.47145468,18.23027602,0,0,9.619197687,7,2,3,0,0,1.071208553,9.484207153,12.54440212,26.78021383,27.6487542,27.01306602,18.89415517,18.23531145,0,0,8.875295114,41,1,0,0,1,1.443255389,77.93579102,77.93579102,77.93579102,28.41950019,27.01306602,18.89415517,18.23027602,0,0,9.092601983,41,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 855,commonbean,NIC,Waslala,San Rafael Kum,Apante-2015,SJC 730-79,INTA Ferroso,INTA Centro Sur,-9999,-9999,-9999,-9999,-9999,16784,15,12,2015,349,-85.37,13.34,Overall_performance-(A/B/C),C,B,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,A,Humic Nitisols,27.21415517,27.01306602,18.89415517,18.32903767,0,0,8.515607982,22,1,0,0,0,0,0,0,0,27.6487542,27.1053674,18.30832152,18.23531145,0,0,9.172132151,18,1,0,0,1,2.68744107,77.93579102,77.93579102,77.93579102,28.41950019,27.66889593,18.47145468,18.23027602,0,0,9.619197687,7,2,3,0,0,1.071208553,9.484207153,12.54440212,26.78021383,27.6487542,27.01306602,18.89415517,18.23531145,0,0,8.875295114,41,1,0,0,1,1.443255389,77.93579102,77.93579102,77.93579102,28.41950019,27.01306602,18.89415517,18.23027602,0,0,9.092601983,41,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete_nic_apante_2016_1_096,commonbean,NIC,Waslala,Piedra Blanca,Apante-2016,INTA Centro Sur,PM2 Don Rey,INTA Ferroso,-9999,-9999,-9999,-9999,-9999,17162,27,12,2016,362,-85.52,13.34,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),B,A,Humic Nitisols,23.58942559,23.03112272,15.04387542,14.00810518,0,0,8.870492664,8,2,3,3,0,2.223651123,11.7285862,27.27420282,55.59127808,25.29059306,23.69516971,15.90393883,15.11940694,0,0,8.870246177,11,1,3,2,0,1.538820941,12.05302525,22.79854012,44.62580729,27.91932861,25.40640806,16.1862887,15.90897426,0,0,10.87271487,8,1,1,1,0,0.706809216,10.54889488,10.54889488,17.67023039,25.29059306,23.03112272,15.90393883,14.00810518,0,0,8.864516479,11,2,6,5,0,1.855871951,12.05302525,27.33400393,100.2170854,27.91932861,23.03112272,16.1862887,14.00810518,0,0,9.434512396,11,2,8,6,0,1.634819344,12.05302525,27.33400393,124.2462702
paquete 306,commonbean,NIC,El Tuma/La Dalia,Verapaz,Apante-2015,SJC 730-79,PM2 Don Rey,ALS 0532-6,-9999,-9999,-9999,-9999,-9999,16779,10,12,2015,344,-85.74,13.14,Overall_performance-(A/B/C),C,B,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),A,C,Humic Nitisols,26.58924655,26.35695636,16.14436777,15.67594181,0,0,10.46410583,18,1,1,0,0,0.233344002,5.833600044,5.833600044,5.833600044,29.55619918,26.64967176,15.75099963,15.39055949,0,0,12.35004697,6,2,2,1,0,1.47174485,16.53760338,16.53760338,42.68060064,31.37893696,29.66697874,15.92723984,15.49295412,14,0,14.75965293,8,1,1,0,0,0.421725664,7.411138058,7.411138058,10.5431416,29.55619918,26.35695636,16.14436777,15.39055949,0,0,11.49285759,22,2,3,1,0,0.898411124,16.53760338,16.53760338,48.51420069,31.37893696,26.35695636,16.14436777,15.39055949,14,0,12.44607536,22,2,5,1,0,0.896101296,16.53760338,16.53760338,68.10369849
paquete 308,commonbean,NIC,El Tuma/La Dalia,Yayule,Apante-2015,INTA Precoz,INTA Fuerte Sequia,INTA Ferroso,-9999,-9999,-9999,-9999,-9999,16776,7,12,2015,341,-85.74,13.14,Overall_performance-(A/B/C),A,B,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Better,Yield-(A/B/C),A,B,Humic Nitisols,26.40528534,25.68073107,16.18549422,15.780884,0,0,9.962544336,15,1,2,0,0,0.494079933,6.518398285,6.518398285,12.35199833,26.94643417,25.73360313,15.67010444,15.19055949,0,0,10.77853537,6,2,2,1,0,1.47174485,16.53760338,16.53760338,42.68060064,28.63287579,27.20827676,15.6266878,15.38582245,0,0,12.23178105,8,1,2,0,0,0.783579912,9.046356201,9.046356201,19.5894978,26.94643417,25.68073107,16.18549422,15.19055949,0,0,10.40373831,22,2,4,1,0,1.019122203,16.53760338,16.53760338,55.03259897,28.63287579,25.68073107,16.18549422,15.19055949,0,0,10.93717249,22,2,6,1,0,0.981869694,16.53760338,16.53760338,74.62209678
paquete 309,commonbean,NIC,El Tuma/La Dalia,La Aldea - Aguas Amarias,Apante-2015,PM2 Don Rey,INTA Matagalpa,SJC 730-79,-9999,-9999,-9999,-9999,-9999,16785,16,12,2015,350,-85.74,13.14,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,B,Humic Nitisols,26.06556136,25.68073107,16.18549422,15.35618799,0,0,9.993668916,20,2,0,1,0,0.590720425,10.10667229,14.76801062,14.76801062,27.52250653,25.91571056,15.5964752,15.19055949,0,0,11.28791634,6,1,3,0,0,1.274446422,16.53760338,16.53760338,36.95894623,29.85391645,27.64173443,15.96180157,15.51080567,0,0,12.98803506,8,1,1,0,0,0.570108232,7.411138058,7.411138058,14.25270581,27.52250653,25.68073107,16.18549422,15.19055949,0,0,10.70398031,20,2,3,1,0,0.957906608,16.53760338,16.53760338,51.72695684,29.85391645,25.68073107,16.18549422,15.19055949,0,0,11.3647653,20,2,4,1,0,0.868153456,16.53760338,16.53760338,65.97966266
paquete 861,commonbean,NIC,Waslala,San Rafael Kum,Apante-2015,SJC 730-79,BRT 103-182,INTA Matagalpa,-9999,-9999,-9999,-9999,-9999,16784,15,12,2015,349,-85.37,13.34,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,B,Humic Nitisols,27.21415517,27.01306602,18.89415517,18.32903767,0,0,8.515607982,22,1,0,0,0,0,0,0,0,27.6487542,27.1053674,18.30832152,18.23531145,0,0,9.172132151,18,1,0,0,1,2.68744107,77.93579102,77.93579102,77.93579102,28.41950019,27.66889593,18.47145468,18.23027602,0,0,9.619197687,7,2,3,0,0,1.071208553,9.484207153,12.54440212,26.78021383,27.6487542,27.01306602,18.89415517,18.23531145,0,0,8.875295114,41,1,0,0,1,1.443255389,77.93579102,77.93579102,77.93579102,28.41950019,27.01306602,18.89415517,18.23027602,0,0,9.092601983,41,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 310,commonbean,NIC,El Tuma/La Dalia,Verapaz,Apante-2015,BRT 103-182,ALS 0532-6,INTA Rojo,-9999,-9999,-9999,-9999,-9999,16794,25,12,2015,359,-85.73,13.14,Overall_performance-(A/B/C),C,B,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),A,B,Humic Nitisols,26.08369638,25.68073107,15.92603879,15.20063036,0,0,10.38502543,11,2,1,1,0,0.819728832,10.10667229,14.76801062,20.49322081,28.2057031,26.13405073,15.6266878,15.19055949,0,0,11.79829845,7,1,3,0,0,1.332581865,16.53760338,16.53760338,38.6448741,30.85951138,28.48936591,16.45749347,15.56391272,8,0,13.79247538,13,1,0,0,0,0.27366271,3.709564209,3.709564209,6.841567755,28.2057031,25.68073107,15.92603879,15.19055949,0,0,11.15870757,11,2,4,1,0,1.095149906,16.53760338,16.53760338,59.1380949,30.85951138,25.68073107,16.45749347,15.19055949,8,0,11.92386654,13,2,4,1,0,0.868153456,16.53760338,16.53760338,65.97966266
paquete 311,commonbean,NIC,-9999,Aguas Amaria La Aldea,Apante-2015,INTA Centro Sur,INTA Precoz,INTA Fuerte Sequia,-9999,-9999,-9999,-9999,-9999,16810,10,1,2016,10,-85.73,13.14,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,A,Humic Nitisols,28.28444983,26.42883999,15.55479672,15.31279746,0,0,11.92595317,6,1,3,0,0,1.478357849,16.53760338,16.53760338,36.95894623,31.4374599,28.36501678,16.39462514,15.55107423,9,0,13.73191112,8,1,1,0,0,0.491472614,7.411138058,7.411138058,14.25270581,33.79689295,31.68923163,17.63323387,16.55072361,20,0,15.59789071,10,1,1,0,0,0.366445208,5.532486439,5.532486439,9.16113019,31.4374599,26.42883999,16.39462514,15.31279746,9,0,12.91729482,8,1,4,0,0,0.948363927,16.53760338,16.53760338,51.21165204,33.79689295,26.42883999,17.63323387,15.31279746,30,0,13.70300319,19,1,5,0,0,0.794378714,16.53760338,16.53760338,60.37278223
paquete 314,commonbean,NIC,El Tuma/La Dalia,Verapaz,Apante-2015,INTA Precoz,INTA Fuerte Sequia,INTA Rojo,-9999,-9999,-9999,-9999,-9999,16793,24,12,2015,358,-85.74,13.13,Overall_performance-(A/B/C),B,A,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),B,A,Humic Nitisols,25.50185379,24.09581872,16.00846326,15.17518463,0,0,9.250152928,12,2,1,1,0,0.819728832,10.10667229,14.76801062,20.49322081,28.75861619,25.64284595,15.6466878,15.07447594,0,0,11.91871054,6,1,3,0,0,1.332581865,16.53760338,16.53760338,38.6448741,31.78594181,29.0535248,16.12418128,15.35145095,15,0,14.96080492,12,1,0,0,0,0.27366271,3.709564209,3.709564209,6.841567755,28.75861619,24.09581872,16.00846326,15.07447594,0,0,10.71451712,12,2,4,1,0,1.095149906,16.53760338,16.53760338,59.1380949,31.78594181,24.09581872,16.12418128,15.07447594,15,0,11.95034037,12,2,4,1,0,0.868153456,16.53760338,16.53760338,65.97966266
paquete 315,commonbean,NIC,El Tuma/La Dalia,Yayule,Apante-2015,PM2 Don Rey,INTA Centro Sur,INTA Ferroso,-9999,-9999,-9999,-9999,-9999,16779,10,12,2015,344,-85.73,13.14,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,A,Humic Nitisols,26.58924655,26.35695636,16.14436777,15.67594181,0,0,10.46410583,18,1,1,0,0,0.233344002,5.833600044,5.833600044,5.833600044,29.55619918,26.64967176,15.75099963,15.39055949,0,0,12.35004697,6,2,2,1,0,1.47174485,16.53760338,16.53760338,42.68060064,31.37893696,29.66697874,15.92723984,15.49295412,14,0,14.75965293,8,1,1,0,0,0.421725664,7.411138058,7.411138058,10.5431416,29.55619918,26.35695636,16.14436777,15.39055949,0,0,11.49285759,22,2,3,1,0,0.898411124,16.53760338,16.53760338,48.51420069,31.37893696,26.35695636,16.14436777,15.39055949,14,0,12.44607536,22,2,5,1,0,0.896101296,16.53760338,16.53760338,68.10369849
paquete 316,commonbean,NIC,El Tuma/La Dalia,La Aldea - Aguas Amarias,Apante-2015,BRT 103-182,SJC 730-79,INTA Matagalpa,-9999,-9999,-9999,-9999,-9999,16787,18,12,2015,352,-85.73,13.14,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,C,Humic Nitisols,25.9547818,25.68073107,16.18549422,15.30079821,0,0,10.05932861,18,2,0,1,0,0.590720425,10.10667229,14.76801062,14.76801062,27.64173443,25.96102947,15.6266878,15.19055949,0,0,11.38730988,6,1,4,0,0,1.530002906,16.53760338,16.53760338,44.37008429,30.10568818,27.80286833,16.07761656,15.51080567,1,0,13.18014118,7,1,0,0,0,0.27366271,3.709564209,3.709564209,6.841567755,27.64173443,25.68073107,16.18549422,15.19055949,0,0,10.78855725,18,2,4,1,0,1.095149906,16.53760338,16.53760338,59.1380949,30.10568818,25.68073107,16.18549422,15.19055949,1,0,11.48100766,18,2,4,1,0,0.868153456,16.53760338,16.53760338,65.97966266
paquete 317,commonbean,NIC,El Tuma/La Dalia,Yayule,Apante-2015,INTA Fuerte Sequia,ALS 0532-6,INTA Rojo,-9999,-9999,-9999,-9999,-9999,16776,7,12,2015,341,-85.74,13.14,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),C,B,Humic Nitisols,26.40528534,25.68073107,16.18549422,15.780884,0,0,9.962544336,15,1,2,0,0,0.494079933,6.518398285,6.518398285,12.35199833,26.94643417,25.73360313,15.67010444,15.19055949,0,0,10.77853537,6,2,2,1,0,1.47174485,16.53760338,16.53760338,42.68060064,28.63287579,27.20827676,15.6266878,15.38582245,0,0,12.23178105,8,1,2,0,0,0.783579912,9.046356201,9.046356201,19.5894978,26.94643417,25.68073107,16.18549422,15.19055949,0,0,10.40373831,22,2,4,1,0,1.019122203,16.53760338,16.53760338,55.03259897,28.63287579,25.68073107,16.18549422,15.19055949,0,0,10.93717249,22,2,6,1,0,0.981869694,16.53760338,16.53760338,74.62209678
paquete 318,commonbean,NIC,El Tuma/La Dalia,Verapaz,Apante-2015,INTA Ferroso,INTA Precoz,PM2 Don Rey,-9999,-9999,-9999,-9999,-9999,16779,10,12,2015,344,-85.73,13.14,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,C,Humic Nitisols,26.02297277,25.79,15.9252182,15.68358448,0,0,10.05908074,18,1,1,0,0,0.233344002,5.833600044,5.833600044,5.833600044,28.1635994,26.05622902,15.66344275,15.31279746,0,0,11.45436045,6,2,2,1,0,1.47174485,16.53760338,16.53760338,42.68060064,29.74340545,28.24416636,15.75960836,15.51703096,0,0,13.16261619,8,1,1,0,0,0.421725664,7.411138058,7.411138058,10.5431416,28.1635994,25.79,15.9252182,15.31279746,0,0,10.81819881,22,2,3,1,0,0.898411124,16.53760338,16.53760338,48.51420069,29.74340545,25.79,15.9252182,15.31279746,0,0,11.50544904,22,2,5,1,0,0.896101296,16.53760338,16.53760338,68.10369849
paquete 319,commonbean,NIC,El Tuma/La Dalia,Yayule,Apante-2015,SJC 730-79,INTA Matagalpa,INTA Centro Sur,-9999,-9999,-9999,-9999,-9999,16791,22,12,2015,356,-85.73,13.15,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),A,C,Humic Nitisols,26.53904513,25.79,15.78527788,15.40091757,0,0,10.44107016,14,2,1,1,0,0.819728832,10.10667229,14.76801062,20.49322081,28.72087654,26.67500186,15.70585975,15.31279746,0,0,12.3596679,6,1,3,0,0,1.332581865,16.53760338,16.53760338,38.6448741,31.68923163,28.8316561,16.55072361,15.55107423,11,0,14.24013409,10,1,0,0,0,0.27366271,3.709564209,3.709564209,6.841567755,28.72087654,25.79,15.78527788,15.31279746,0,0,11.49266542,14,2,4,1,0,1.095149906,16.53760338,16.53760338,59.1380949,31.68923163,25.79,16.55072361,15.31279746,11,0,12.29043467,14,2,4,1,0,0.868153456,16.53760338,16.53760338,65.97966266
paquete 323,commonbean,NIC,El Tuma/La Dalia,Yayule,Apante-2015,INTA Matagalpa,BRT 103-182,INTA Rojo,-9999,-9999,-9999,-9999,-9999,16776,7,12,2015,341,-85.73,13.14,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,B,Humic Nitisols,26.40528534,25.68073107,16.18549422,15.780884,0,0,9.962544336,15,1,2,0,0,0.494079933,6.518398285,6.518398285,12.35199833,26.94643417,25.73360313,15.67010444,15.19055949,0,0,10.77853537,6,2,2,1,0,1.47174485,16.53760338,16.53760338,42.68060064,28.63287579,27.20827676,15.6266878,15.38582245,0,0,12.23178105,8,1,2,0,0,0.783579912,9.046356201,9.046356201,19.5894978,26.94643417,25.68073107,16.18549422,15.19055949,0,0,10.40373831,22,2,4,1,0,1.019122203,16.53760338,16.53760338,55.03259897,28.63287579,25.68073107,16.18549422,15.19055949,0,0,10.93717249,22,2,6,1,0,0.981869694,16.53760338,16.53760338,74.62209678
paquete 324,commonbean,NIC,El Tuma/La Dalia,Yayule,Apante-2015,ALS 0532-6,INTA Ferroso,INTA Fuerte Sequia,-9999,-9999,-9999,-9999,-9999,16774,5,12,2015,339,-85.73,13.15,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),C,B,Humic Nitisols,26.35027602,25.79,16.07628124,15.73492354,0,0,10.06183751,13,1,3,0,0,0.859430275,9.133758545,15.65215683,21.48575687,27.5531257,25.85481164,15.71379709,15.31279746,0,0,11.02641165,8,2,2,1,0,1.47174485,16.53760338,16.53760338,42.68060064,29.02585602,27.8300746,15.70585975,15.38273405,0,0,12.87911768,8,1,2,0,0,0.65829977,9.046356201,9.046356201,16.45749426,27.5531257,25.79,16.07628124,15.31279746,0,0,10.583284,22,2,5,1,0,1.18826588,16.53760338,16.53760338,64.16635752,29.02585602,25.79,16.07628124,15.31279746,0,0,11.25447899,22,2,7,1,0,1.060840155,16.53760338,16.53760338,80.62385178
paquete 325,commonbean,NIC,El Tuma La Dalia,Verapaz,Apante-2015,PM2 Don Rey,INTA Centro Sur,SJC 730-79,-9999,-9999,-9999,-9999,-9999,16781,12,12,2015,346,-85.73,13.14,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,A,Humic Nitisols,26.28712048,25.68073107,16.18549422,15.5039351,0,0,9.925866196,20,1,1,0,0,0.233344002,5.833600044,5.833600044,5.833600044,27.35130175,25.82507273,15.47562477,15.19055949,0,0,11.07782419,6,2,3,1,0,1.783688167,16.53760338,16.53760338,51.72695684,29.350373,27.43690414,15.73017158,15.51080567,0,0,12.613953,8,1,1,0,0,0.570108232,7.411138058,7.411138058,14.25270581,27.35130175,25.68073107,16.18549422,15.19055949,0,0,10.55651727,22,2,4,1,0,1.065936239,16.53760338,16.53760338,57.56055689,29.350373,25.68073107,16.18549422,15.19055949,0,0,11.15483365,22,2,5,1,0,0.944911351,16.53760338,16.53760338,71.8132627
paquete 327,commonbean,NIC,El Tuma/La Dalia,Verapaz,Apante-2015,ALS 0532-6,INTA Ferroso,INTA Rojo,-9999,-9999,-9999,-9999,-9999,16781,12,12,2015,346,-85.73,13.14,Overall_performance-(A/B/C),C,B,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),C,B,Humic Nitisols,26.28712048,25.68073107,16.18549422,15.5039351,0,0,9.925866196,20,1,1,0,0,0.233344002,5.833600044,5.833600044,5.833600044,27.35130175,25.82507273,15.47562477,15.19055949,0,0,11.07782419,6,2,3,1,0,1.783688167,16.53760338,16.53760338,51.72695684,29.350373,27.43690414,15.73017158,15.51080567,0,0,12.613953,8,1,1,0,0,0.570108232,7.411138058,7.411138058,14.25270581,27.35130175,25.68073107,16.18549422,15.19055949,0,0,10.55651727,22,2,4,1,0,1.065936239,16.53760338,16.53760338,57.56055689,29.350373,25.68073107,16.18549422,15.19055949,0,0,11.15483365,22,2,5,1,0,0.944911351,16.53760338,16.53760338,71.8132627
paquete 328,commonbean,NIC,El Tuma/La Dalia,Verapaz,Apante-2015,SJC 730-79,PM2 Don Rey,INTA Fuerte Sequia,-9999,-9999,-9999,-9999,-9999,16779,10,12,2015,344,-85.73,13.14,Overall_performance-(A/B/C),B,A,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),B,A,Humic Nitisols,26.37507273,25.68073107,16.18549422,15.61471466,0,0,9.926293276,18,1,1,0,0,0.233344002,5.833600044,5.833600044,5.833600044,27.26569937,25.7864752,15.5039351,15.19055949,0,0,10.96298451,6,2,2,1,0,1.47174485,16.53760338,16.53760338,42.68060064,29.06340545,27.35130175,15.67469228,15.47562477,0,0,12.44591365,8,1,1,0,0,0.421725664,7.411138058,7.411138058,10.5431416,27.26569937,25.68073107,16.18549422,15.19055949,0,0,10.4917712,22,2,3,1,0,0.898411124,16.53760338,16.53760338,48.51420069,29.06340545,25.68073107,16.18549422,15.19055949,0,0,11.06154819,22,2,5,1,0,0.896101296,16.53760338,16.53760338,68.10369849
paquete 329,commonbean,NIC,El Tuma/La Dalia,La Aldea - Aguas Amarias,Apante-2015,INTA Centro Sur,BRT 103-182,INTA Precoz,-9999,-9999,-9999,-9999,-9999,16785,16,12,2015,350,-85.73,13.14,Overall_performance-(A/B/C),A,B,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),B,A,Humic Nitisols,26.93156658,26.35695636,16.14436777,15.50302872,0,0,10.68045455,20,2,0,1,0,0.590720425,10.10667229,14.76801062,14.76801062,29.88853786,27.11284222,15.90206266,15.39055949,0,0,12.93528893,6,1,3,0,0,1.274446422,16.53760338,16.53760338,36.95894623,32.13438642,30.04639314,15.88068258,15.49295412,20,0,15.42011451,8,1,1,0,0,0.570108232,7.411138058,7.411138058,14.25270581,29.88853786,26.35695636,16.14436777,15.39055949,0,0,11.91519202,20,2,3,1,0,0.957906608,16.53760338,16.53760338,51.72695684,32.13438642,26.35695636,16.14436777,15.39055949,20,0,12.93209266,20,2,4,1,0,0.868153456,16.53760338,16.53760338,65.97966266
paquete 330,commonbean,NIC,El Tuma/La Dalia,La Aldea - Aguas Amarias,Apante-2015,INTA Matagalpa,ALS 0532-6,INTA Rojo,-9999,-9999,-9999,-9999,-9999,16785,16,12,2015,350,-85.74,13.14,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,C,Humic Nitisols,26.06556136,25.68073107,16.18549422,15.35618799,0,0,9.993668916,20,2,0,1,0,0.590720425,10.10667229,14.76801062,14.76801062,27.52250653,25.91571056,15.5964752,15.19055949,0,0,11.28791634,6,1,3,0,0,1.274446422,16.53760338,16.53760338,36.95894623,29.85391645,27.64173443,15.96180157,15.51080567,0,0,12.98803506,8,1,1,0,0,0.570108232,7.411138058,7.411138058,14.25270581,27.52250653,25.68073107,16.18549422,15.19055949,0,0,10.70398031,20,2,3,1,0,0.957906608,16.53760338,16.53760338,51.72695684,29.85391645,25.68073107,16.18549422,15.19055949,0,0,11.3647653,20,2,4,1,0,0.868153456,16.53760338,16.53760338,65.97966266
paquete 331,commonbean,NIC,El Tuma/La Dalia,La Aldea - Aguas Amarias,Apante-2015,INTA Ferroso,INTA Fuerte Sequia,SJC 730-79,-9999,-9999,-9999,-9999,-9999,16779,10,12,2015,344,-85.74,13.14,Overall_performance-(A/B/C),B,A,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Better,Yield-(A/B/C),C,A,Humic Nitisols,26.58924655,26.35695636,16.14436777,15.67594181,0,0,10.46410583,18,1,1,0,0,0.233344002,5.833600044,5.833600044,5.833600044,29.55619918,26.64967176,15.75099963,15.39055949,0,0,12.35004697,6,2,2,1,0,1.47174485,16.53760338,16.53760338,42.68060064,31.37893696,29.66697874,15.92723984,15.49295412,14,0,14.75965293,8,1,1,0,0,0.421725664,7.411138058,7.411138058,10.5431416,29.55619918,26.35695636,16.14436777,15.39055949,0,0,11.49285759,22,2,3,1,0,0.898411124,16.53760338,16.53760338,48.51420069,31.37893696,26.35695636,16.14436777,15.39055949,14,0,12.44607536,22,2,5,1,0,0.896101296,16.53760338,16.53760338,68.10369849
paquete 334,commonbean,NIC,El Tuma/La Dalia,verapaz,Apante-2015,INTA Matagalpa,INTA Fuerte Sequia,SJC 730-79,-9999,-9999,-9999,-9999,-9999,16779,10,12,2015,344,-85.74,13.14,Overall_performance-(A/B/C),B,A,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),B,A,Humic Nitisols,26.37507273,25.68073107,16.18549422,15.61471466,0,0,9.926293276,18,1,1,0,0,0.233344002,5.833600044,5.833600044,5.833600044,27.26569937,25.7864752,15.5039351,15.19055949,0,0,10.96298451,6,2,2,1,0,1.47174485,16.53760338,16.53760338,42.68060064,29.06340545,27.35130175,15.67469228,15.47562477,0,0,12.44591365,8,1,1,0,0,0.421725664,7.411138058,7.411138058,10.5431416,27.26569937,25.68073107,16.18549422,15.19055949,0,0,10.4917712,22,2,3,1,0,0.898411124,16.53760338,16.53760338,48.51420069,29.06340545,25.68073107,16.18549422,15.19055949,0,0,11.06154819,22,2,5,1,0,0.896101296,16.53760338,16.53760338,68.10369849
