LAT,LON,YEAR,DOY,T2M_MAX,T2M_MIN
13.25,-86.25,2015,278,28.16,21.71
13.25,-85.75,2015,278,28.96,22.11
13.25,-85.25,2015,278,30.56,23.21
13.25,-84.75,2015,278,31.96,23.94
13.25,-84.25,2015,278,32.3,24.21
13.75,-86.25,2015,278,26.34,21.2
13.75,-85.75,2015,278,28.42,22.22
13.75,-85.25,2015,278,30.39,23.26
13.75,-84.75,2015,278,31.9,24.03
13.75,-84.25,2015,278,32.54,24.43
14.25,-86.25,2015,278,26.65,20.97
14.25,-85.75,2015,278,28.57,22.22
14.25,-85.25,2015,278,30.5,23.29
14.25,-84.75,2015,278,31.75,23.95
14.25,-84.25,2015,278,32.29,24.46
14.75,-86.25,2015,278,27.9,20.55
14.75,-85.75,2015,278,29.09,21.7
14.75,-85.25,2015,278,30.52,22.9
14.75,-84.75,2015,278,31.47,23.65
14.75,-84.25,2015,278,31.88,24.21
12.75,-86.25,2015,279,31.21,22.77
12.75,-85.75,2015,279,30.05,22.26
12.75,-85.25,2015,279,30.64,22.99
12.75,-84.75,2015,279,31.5,23.85
12.75,-84.25,2015,279,31.49,24.62
13.25,-86.25,2015,279,29.41,20.72
13.25,-85.75,2015,279,29.39,21.37
13.25,-85.25,2015,279,30.8,22.67
13.25,-84.75,2015,279,32.06,23.89
13.25,-84.25,2015,279,32.03,24.83
13.75,-86.25,2015,279,28.98,20.08
13.75,-85.75,2015,279,29.6,20.99
13.75,-85.25,2015,279,30.59,22.13
13.75,-84.75,2015,279,31.65,23.14
13.75,-84.25,2015,279,32.07,24.06
14.25,-86.25,2015,279,29.39,20.19
14.25,-85.75,2015,279,30.21,20.96
14.25,-85.25,2015,279,30.73,21.72
14.25,-84.75,2015,279,31.22,22.38
14.25,-84.25,2015,279,31.6,23.21
14.75,-86.25,2015,279,29.24,20.19
14.75,-85.75,2015,279,29.95,20.43
14.75,-85.25,2015,279,30.55,21.2
14.75,-84.75,2015,279,30.91,22.12
14.75,-84.25,2015,279,31.07,23.14
12.75,-86.25,2015,280,31.95,22.02
12.75,-85.75,2015,280,30.85,21.55
12.75,-85.25,2015,280,31.19,22.17
12.75,-84.75,2015,280,31.85,23.14
12.75,-84.25,2015,280,31.75,24.2
13.25,-86.25,2015,280,29.89,20.14
13.25,-85.75,2015,280,30.12,20.75
13.25,-85.25,2015,280,31.47,21.81
13.25,-84.75,2015,280,32.57,23.04
13.25,-84.25,2015,280,32.41,24.23
13.75,-86.25,2015,280,29.41,19.6
13.75,-85.75,2015,280,30.25,20.44
13.75,-85.25,2015,280,31.24,21.54
13.75,-84.75,2015,280,32.17,22.64
13.75,-84.25,2015,280,32.5,23.69
14.25,-86.25,2015,280,29.95,19.64
14.25,-85.75,2015,280,30.95,20.22
14.25,-85.25,2015,280,31.42,21.06
14.25,-84.75,2015,280,31.74,22.04
14.25,-84.25,2015,280,31.99,23.18
14.75,-86.25,2015,280,29.88,19.61
14.75,-85.75,2015,280,30.78,19.57
14.75,-85.25,2015,280,31.24,20.23
14.75,-84.75,2015,280,31.44,21.56
14.75,-84.25,2015,280,31.53,22.97
12.75,-86.25,2015,281,30.35,21.69
12.75,-85.75,2015,281,29.62,21.57
12.75,-85.25,2015,281,29.75,22.35
12.75,-84.75,2015,281,30.28,23.45
12.75,-84.25,2015,281,30.36,24.55
13.25,-86.25,2015,281,28.99,19.52
13.25,-85.75,2015,281,29.44,20.63
13.25,-85.25,2015,281,30.57,22.14
13.25,-84.75,2015,281,31.56,23.51
13.25,-84.25,2015,281,31.38,24.5
13.75,-86.25,2015,281,29.14,18.86
13.75,-85.75,2015,281,30.11,20.35
13.75,-85.25,2015,281,30.9,21.79
13.75,-84.75,2015,281,31.44,22.98
13.75,-84.25,2015,281,31.55,23.89
14.25,-86.25,2015,281,29.7,18.87
14.25,-85.75,2015,281,30.81,20.03
14.25,-85.25,2015,281,31.29,21.43
14.25,-84.75,2015,281,31.38,22.47
14.25,-84.25,2015,281,31.26,23.28
14.75,-86.25,2015,281,29.45,18.68
14.75,-85.75,2015,281,30.46,19.47
14.75,-85.25,2015,281,31.19,20.87
14.75,-84.75,2015,281,31.5,22.18
14.75,-84.25,2015,281,31.33,23.28
12.75,-86.25,2015,282,30.19,20.86
12.75,-85.75,2015,282,28.81,20.49
12.75,-85.25,2015,282,28.86,21.39
12.75,-84.75,2015,282,29.23,22.41
12.75,-84.25,2015,282,29.21,23.48
13.25,-86.25,2015,282,28.64,18.9
13.25,-85.75,2015,282,28.64,19.59
13.25,-85.25,2015,282,29.63,21.13
13.25,-84.75,2015,282,30.38,22.47
13.25,-84.25,2015,282,30.22,23.39
13.75,-86.25,2015,282,28.89,18.7
13.75,-85.75,2015,282,29.77,19.9
13.75,-85.25,2015,282,30.56,21.29
13.75,-84.75,2015,282,31.13,22.5
13.75,-84.25,2015,282,31.35,23.41
14.25,-86.25,2015,282,29.89,19.3
14.25,-85.75,2015,282,30.94,20.71
14.25,-85.25,2015,282,31.26,21.96
14.25,-84.75,2015,282,31.46,22.85
14.25,-84.25,2015,282,31.62,23.76
14.75,-86.25,2015,282,30.07,19.19
14.75,-85.75,2015,282,30.79,20.4
14.75,-85.25,2015,282,31.22,22.04
14.75,-84.75,2015,282,31.45,23.48
14.75,-84.25,2015,282,31.5,24.44
12.75,-86.25,2015,283,29.98,21.81
12.75,-85.75,2015,283,28.91,21.75
12.75,-85.25,2015,283,29.45,22.52
12.75,-84.75,2015,283,30.45,23.55
12.75,-84.25,2015,283,30.82,24.65
13.25,-86.25,2015,283,28.21,20.1
13.25,-85.75,2015,283,28.56,20.95
13.25,-85.25,2015,283,29.93,22.2
13.25,-84.75,2015,283,31.19,23.35
13.25,-84.25,2015,283,31.39,24.36
13.75,-86.25,2015,283,28.39,19.75
13.75,-85.75,2015,283,29.22,20.86
13.75,-85.25,2015,283,30.03,21.93
13.75,-84.75,2015,283,30.96,22.97
13.75,-84.25,2015,283,31.46,24.08
14.25,-86.25,2015,283,29.13,19.79
14.25,-85.75,2015,283,29.99,20.95
14.25,-85.25,2015,283,30.27,22
14.25,-84.75,2015,283,30.58,22.95
14.25,-84.25,2015,283,30.98,23.96
14.75,-86.25,2015,283,28.89,19.48
14.75,-85.75,2015,283,29.57,20.5
14.75,-85.25,2015,283,30,21.85
14.75,-84.75,2015,283,30.33,23.13
14.75,-84.25,2015,283,30.66,24.25
12.75,-86.25,2015,284,29.67,22.49
12.75,-85.75,2015,284,28.09,22.12
12.75,-85.25,2015,284,27.54,22.54
12.75,-84.75,2015,284,27.59,23.44
12.75,-84.25,2015,284,27.87,24.39
13.25,-86.25,2015,284,28.26,20.79
13.25,-85.75,2015,284,27.92,21.55
13.25,-85.25,2015,284,27.96,22.72
13.25,-84.75,2015,284,28.3,23.79
13.25,-84.25,2015,284,28.42,24.67
13.75,-86.25,2015,284,28.41,20.32
13.75,-85.75,2015,284,28.64,21.42
13.75,-85.25,2015,284,28.13,22.43
13.75,-84.75,2015,284,28.14,23.39
13.75,-84.25,2015,284,28.41,24.38
14.25,-86.25,2015,284,29.3,20.14
14.25,-85.75,2015,284,29.58,21.46
14.25,-85.25,2015,284,28.76,22.42
14.25,-84.75,2015,284,28.14,23.23
14.25,-84.25,2015,284,28.05,24.12
14.75,-86.25,2015,284,29.24,19.68
14.75,-85.75,2015,284,29.38,20.9
14.75,-85.25,2015,284,28.94,22.13
14.75,-84.75,2015,284,28.48,23.26
14.75,-84.25,2015,284,28.38,24.28
12.75,-86.25,2015,285,28.98,21.72
12.75,-85.75,2015,285,27.89,20.63
12.75,-85.25,2015,285,28.08,21.15
12.75,-84.75,2015,285,28.89,22.24
12.75,-84.25,2015,285,29.43,23.26
13.25,-86.25,2015,285,27.01,20.55
13.25,-85.75,2015,285,26.87,20.64
13.25,-85.25,2015,285,27.73,21.85
13.25,-84.75,2015,285,28.51,23.11
13.25,-84.25,2015,285,28.67,23.9
13.75,-86.25,2015,285,27.16,20.28
13.75,-85.75,2015,285,27.34,21.07
13.75,-85.25,2015,285,27.46,22.13
13.75,-84.75,2015,285,27.64,23.06
13.75,-84.25,2015,285,28.03,24.02
14.25,-86.25,2015,285,28.16,20.28
14.25,-85.75,2015,285,28.46,21.19
14.25,-85.25,2015,285,28.13,22.09
14.25,-84.75,2015,285,28,22.96
14.25,-84.25,2015,285,28.38,23.82
14.75,-86.25,2015,285,28.24,20.04
14.75,-85.75,2015,285,28.64,20.75
14.75,-85.25,2015,285,28.62,21.79
14.75,-84.75,2015,285,28.66,22.85
14.75,-84.25,2015,285,28.86,23.82
12.75,-86.25,2015,286,29.34,21.31
12.75,-85.75,2015,286,28.58,20.65
12.75,-85.25,2015,286,28.58,21.46
12.75,-84.75,2015,286,29.04,22.63
12.75,-84.25,2015,286,29.22,23.7
13.25,-86.25,2015,286,27.64,19.87
13.25,-85.75,2015,286,28.16,20.05
13.25,-85.25,2015,286,28.75,21.05
13.25,-84.75,2015,286,29.85,22.36
13.25,-84.25,2015,286,30.45,23.65
13.75,-86.25,2015,286,27.6,20.21
13.75,-85.75,2015,286,28.6,20.72
13.75,-85.25,2015,286,28.82,21.36
13.75,-84.75,2015,286,30.52,22.24
13.75,-84.25,2015,286,32.21,23.38
14.25,-86.25,2015,286,28.48,20.79
14.25,-85.75,2015,286,29.24,21.6
14.25,-85.25,2015,286,29.06,22.22
14.25,-84.75,2015,286,29.88,22.74
14.25,-84.25,2015,286,31.08,23.34
14.75,-86.25,2015,286,28.83,20.66
14.75,-85.75,2015,286,29.16,21.33
14.75,-85.25,2015,286,28.96,22.18
14.75,-84.75,2015,286,28.95,22.97
14.75,-84.25,2015,286,29.32,23.69
12.75,-86.25,2015,287,28.63,22.03
12.75,-85.75,2015,287,28.05,21.42
12.75,-85.25,2015,287,28.51,22.21
12.75,-84.75,2015,287,28.7,23.1
12.75,-84.25,2015,287,28.22,23.81
13.25,-86.25,2015,287,26.7,20.86
13.25,-85.75,2015,287,26.99,21
13.25,-85.25,2015,287,28.01,22.19
13.25,-84.75,2015,287,28.71,23.24
13.25,-84.25,2015,287,28.55,23.91
13.75,-86.25,2015,287,26.63,20.97
13.75,-85.75,2015,287,27.53,21.32
13.75,-85.25,2015,287,28.11,22.08
13.75,-84.75,2015,287,28.52,22.93
13.75,-84.25,2015,287,28.56,23.78
14.25,-86.25,2015,287,26.8,21.23
14.25,-85.75,2015,287,27.98,21.72
14.25,-85.25,2015,287,28.23,22.33
14.25,-84.75,2015,287,28.2,22.98
14.25,-84.25,2015,287,28.15,23.69
14.75,-86.25,2015,287,26.74,20.75
14.75,-85.75,2015,287,27.47,21.31
14.75,-85.25,2015,287,27.7,22.25
14.75,-84.75,2015,287,27.87,23.16
14.75,-84.25,2015,287,28.08,23.87
12.75,-86.25,2015,288,27.84,22.52
12.75,-85.75,2015,288,27.3,22.34
12.75,-85.25,2015,288,27.87,22.72
12.75,-84.75,2015,288,28.12,23.11
12.75,-84.25,2015,288,27.75,23.56
13.25,-86.25,2015,288,25.98,20.75
13.25,-85.75,2015,288,26,21.28
13.25,-85.25,2015,288,27.03,22.22
13.25,-84.75,2015,288,27.85,23.06
13.25,-84.25,2015,288,27.94,23.73
13.75,-86.25,2015,288,25.16,20.73
13.75,-85.75,2015,288,25.53,21.17
13.75,-85.25,2015,288,26.08,21.93
13.75,-84.75,2015,288,26.86,22.74
13.75,-84.25,2015,288,27.52,23.57
14.25,-86.25,2015,288,25.04,20.82
14.25,-85.75,2015,288,25.46,21.41
14.25,-85.25,2015,288,25.86,22.16
14.25,-84.75,2015,288,26.48,22.93
14.25,-84.25,2015,288,27.1,23.74
14.75,-86.25,2015,288,24.73,20.45
14.75,-85.75,2015,288,24.85,21.12
14.75,-85.25,2015,288,25.48,22.2
14.75,-84.75,2015,288,26.35,23.27
14.75,-84.25,2015,288,27.09,23.91
12.75,-86.25,2015,289,27.65,21.81
12.75,-85.75,2015,289,27.49,21.12
12.75,-85.25,2015,289,27.84,21.75
12.75,-84.75,2015,289,28.1,22.72
12.75,-84.25,2015,289,28.08,23.84
13.25,-86.25,2015,289,26.64,20.34
13.25,-85.75,2015,289,26.77,20.47
13.25,-85.25,2015,289,27.68,21.78
13.25,-84.75,2015,289,28.5,23.03
13.25,-84.25,2015,289,28.68,24.03
13.75,-86.25,2015,289,26.42,19.96
13.75,-85.75,2015,289,26.91,20.6
13.75,-85.25,2015,289,27.52,21.86
13.75,-84.75,2015,289,28.33,23.03
13.75,-84.25,2015,289,28.84,23.95
14.25,-86.25,2015,289,26.31,20.18
14.25,-85.75,2015,289,27.07,21.11
14.25,-85.25,2015,289,27.55,22.01
14.25,-84.75,2015,289,27.74,22.87
14.25,-84.25,2015,289,27.86,23.68
14.75,-86.25,2015,289,25.68,19.96
14.75,-85.75,2015,289,26.27,20.61
14.75,-85.25,2015,289,26.94,21.53
14.75,-84.75,2015,289,27.2,22.57
14.75,-84.25,2015,289,27.35,23.65
12.75,-86.25,2015,290,27.07,21.62
12.75,-85.75,2015,290,26.99,21.46
12.75,-85.25,2015,290,27.3,22.49
12.75,-84.75,2015,290,27.76,23.44
12.75,-84.25,2015,290,28.21,24.13
13.25,-86.25,2015,290,25.82,19.85
13.25,-85.75,2015,290,26.61,20.8
13.25,-85.25,2015,290,27.5,22.29
13.25,-84.75,2015,290,28.29,23.29
13.25,-84.25,2015,290,28.73,23.91
13.75,-86.25,2015,290,25.8,19.46
13.75,-85.75,2015,290,26.83,20.78
13.75,-85.25,2015,290,27.17,21.8
13.75,-84.75,2015,290,27.84,22.79
13.75,-84.25,2015,290,28.71,23.85
14.25,-86.25,2015,290,26.11,19.76
14.25,-85.75,2015,290,27.09,21.04
14.25,-85.25,2015,290,27.36,21.8
14.25,-84.75,2015,290,27.82,22.66
14.25,-84.25,2015,290,28.37,23.67
14.75,-86.25,2015,290,25.97,19.86
14.75,-85.75,2015,290,26.67,20.75
14.75,-85.25,2015,290,27.3,21.78
14.75,-84.75,2015,290,27.79,22.74
14.75,-84.25,2015,290,28.05,23.7
12.75,-86.25,2015,291,28.46,21.47
12.75,-85.75,2015,291,28.47,21.17
12.75,-85.25,2015,291,29.16,21.82
12.75,-84.75,2015,291,29.65,22.84
12.75,-84.25,2015,291,29.48,23.86
13.25,-86.25,2015,291,27.38,19.48
13.25,-85.75,2015,291,27.68,20.65
13.25,-85.25,2015,291,28.85,22.12
13.25,-84.75,2015,291,29.55,23.37
13.25,-84.25,2015,291,29.66,24.35
13.75,-86.25,2015,291,27.78,19.46
13.75,-85.75,2015,291,27.93,20.89
13.75,-85.25,2015,291,28.58,22.48
13.75,-84.75,2015,291,29.25,23.43
13.75,-84.25,2015,291,29.84,24.1
14.25,-86.25,2015,291,28.31,20.09
14.25,-85.75,2015,291,28.53,21.44
14.25,-85.25,2015,291,29.13,22.58
14.25,-84.75,2015,291,29.49,23.21
14.25,-84.25,2015,291,29.67,23.76
14.75,-86.25,2015,291,27.95,20.07
14.75,-85.75,2015,291,28.31,20.85
14.75,-85.25,2015,291,29.02,21.96
14.75,-84.75,2015,291,29.43,22.86
14.75,-84.25,2015,291,29.47,23.89
12.75,-86.25,2015,292,29.34,21.42
12.75,-85.75,2015,292,27.76,21.12
12.75,-85.25,2015,292,27.87,21.9
12.75,-84.75,2015,292,28.22,23.13
12.75,-84.25,2015,292,28.35,24.43
13.25,-86.25,2015,292,28.14,19.49
13.25,-85.75,2015,292,26.52,20.38
13.25,-85.25,2015,292,27.04,22.19
13.25,-84.75,2015,292,27.94,23.98
13.25,-84.25,2015,292,28.34,25.17
13.75,-86.25,2015,292,28.08,19.06
13.75,-85.75,2015,292,26.58,20.34
13.75,-85.25,2015,292,26.6,22.37
13.75,-84.75,2015,292,27.3,24.04
13.75,-84.25,2015,292,28.09,24.73
14.25,-86.25,2015,292,28.27,19.31
14.25,-85.75,2015,292,26.92,20.89
14.25,-85.25,2015,292,26.68,22.68
14.25,-84.75,2015,292,27.12,23.87
14.25,-84.25,2015,292,27.76,24.48
14.75,-86.25,2015,292,27.77,19.88
14.75,-85.75,2015,292,26.43,21.36
14.75,-85.25,2015,292,26.4,22.9
14.75,-84.75,2015,292,27.01,23.91
14.75,-84.25,2015,292,27.71,24.49
12.75,-86.25,2015,293,27.78,22.86
12.75,-85.75,2015,293,27.03,22.45
12.75,-85.25,2015,293,27.4,23.01
12.75,-84.75,2015,293,27.93,23.73
12.75,-84.25,2015,293,28.14,24.45
13.25,-86.25,2015,293,26.19,21.2
13.25,-85.75,2015,293,26.21,21.67
13.25,-85.25,2015,293,27.14,22.71
13.25,-84.75,2015,293,28.02,23.7
13.25,-84.25,2015,293,28.37,24.5
13.75,-86.25,2015,293,25.28,20.76
13.75,-85.75,2015,293,25.51,21.35
13.75,-85.25,2015,293,26.19,22.22
13.75,-84.75,2015,293,27.19,23.22
13.75,-84.25,2015,293,28.12,24.26
14.25,-86.25,2015,293,24.48,20.72
14.25,-85.75,2015,293,24.88,21.48
14.25,-85.25,2015,293,25.56,22.24
14.25,-84.75,2015,293,26.58,23.12
14.25,-84.25,2015,293,27.66,24.05
14.75,-86.25,2015,293,23.78,20.33
14.75,-85.75,2015,293,24.1,21
14.75,-85.25,2015,293,25.19,22.12
14.75,-84.75,2015,293,26.47,23.19
14.75,-84.25,2015,293,27.61,24.07
12.75,-86.25,2015,294,28.67,22.31
12.75,-85.75,2015,294,28.39,22.19
12.75,-85.25,2015,294,29.2,22.82
12.75,-84.75,2015,294,30.02,23.59
12.75,-84.25,2015,294,30.36,24.38
13.25,-86.25,2015,294,26.93,20.48
13.25,-85.75,2015,294,27.54,21.15
13.25,-85.25,2015,294,28.94,22.26
13.25,-84.75,2015,294,30.14,23.31
13.25,-84.25,2015,294,30.61,24.19
13.75,-86.25,2015,294,26.86,19.94
13.75,-85.75,2015,294,27.87,20.71
13.75,-85.25,2015,294,28.72,21.6
13.75,-84.75,2015,294,29.7,22.62
13.75,-84.25,2015,294,30.52,23.68
14.25,-86.25,2015,294,27.61,19.78
14.25,-85.75,2015,294,28.49,20.5
14.25,-85.25,2015,294,28.87,21.26
14.25,-84.75,2015,294,29.39,22.2
14.25,-84.25,2015,294,30.12,23.21
14.75,-86.25,2015,294,27.67,19.23
14.75,-85.75,2015,294,28.22,19.98
14.75,-85.25,2015,294,28.64,21.22
14.75,-84.75,2015,294,29.22,22.47
14.75,-84.25,2015,294,29.95,23.46
12.75,-86.25,2015,295,29.76,21.38
12.75,-85.75,2015,295,29.07,21.62
12.75,-85.25,2015,295,29.59,22.54
12.75,-84.75,2015,295,30.3,23.49
12.75,-84.25,2015,295,30.51,24.22
13.25,-86.25,2015,295,28.24,19.72
13.25,-85.75,2015,295,28.34,20.68
13.25,-85.25,2015,295,29.36,22.04
13.25,-84.75,2015,295,30.45,23.31
13.25,-84.25,2015,295,30.86,24.19
13.75,-86.25,2015,295,28.06,19.59
13.75,-85.75,2015,295,28.59,20.46
13.75,-85.25,2015,295,29.1,21.57
13.75,-84.75,2015,295,29.93,22.58
13.75,-84.25,2015,295,30.71,23.51
14.25,-86.25,2015,295,28.48,19.82
14.25,-85.75,2015,295,29.1,20.62
14.25,-85.25,2015,295,29.2,21.41
14.25,-84.75,2015,295,29.49,22.06
14.25,-84.25,2015,295,30.14,22.73
14.75,-86.25,2015,295,28.29,19.39
14.75,-85.75,2015,295,28.76,20.02
14.75,-85.25,2015,295,28.94,20.98
14.75,-84.75,2015,295,29.28,21.88
14.75,-84.25,2015,295,29.93,22.73
12.75,-86.25,2015,296,30.22,21.2
12.75,-85.75,2015,296,29.42,21.42
12.75,-85.25,2015,296,29.77,22.33
12.75,-84.75,2015,296,30.48,23.36
12.75,-84.25,2015,296,30.7,24.31
13.25,-86.25,2015,296,28.65,19.39
13.25,-85.75,2015,296,28.86,20.4
13.25,-85.25,2015,296,29.82,21.64
13.25,-84.75,2015,296,30.87,22.97
13.25,-84.25,2015,296,31.2,24.18
13.75,-86.25,2015,296,28.47,19.1
13.75,-85.75,2015,296,29.27,20.13
13.75,-85.25,2015,296,29.74,21.29
13.75,-84.75,2015,296,30.42,22.48
13.75,-84.25,2015,296,30.97,23.66
14.25,-86.25,2015,296,28.9,19.34
14.25,-85.75,2015,296,29.82,20.16
14.25,-85.25,2015,296,29.88,21.28
14.25,-84.75,2015,296,29.97,22.26
14.25,-84.25,2015,296,30.34,23.17
14.75,-86.25,2015,296,28.68,19.16
14.75,-85.75,2015,296,29.39,19.58
14.75,-85.25,2015,296,29.56,20.81
14.75,-84.75,2015,296,29.75,22.25
14.75,-84.25,2015,296,30.19,23.53
12.75,-86.25,2015,297,28.22,23
12.75,-85.75,2015,297,28.62,22.32
12.75,-85.25,2015,297,29.06,22.9
12.75,-84.75,2015,297,29.81,23.79
12.75,-84.25,2015,297,30.36,24.58
13.25,-86.25,2015,297,27.36,21.22
13.25,-85.75,2015,297,28.45,21.62
13.25,-85.25,2015,297,29.75,22.66
13.25,-84.75,2015,297,31.01,23.79
13.25,-84.25,2015,297,31.51,24.55
13.75,-86.25,2015,297,28.01,20.94
13.75,-85.75,2015,297,29.21,21.71
13.75,-85.25,2015,297,29.81,22.42
13.75,-84.75,2015,297,30.5,23.19
13.75,-84.25,2015,297,31.04,24.05
14.25,-86.25,2015,297,29.01,21.05
14.25,-85.75,2015,297,30.03,21.89
14.25,-85.25,2015,297,29.93,22.44
14.25,-84.75,2015,297,29.83,22.8
14.25,-84.25,2015,297,30.16,23.23
14.75,-86.25,2015,297,29.18,20.42
14.75,-85.75,2015,297,29.73,21.07
14.75,-85.25,2015,297,29.6,22.04
14.75,-84.75,2015,297,29.61,22.8
14.75,-84.25,2015,297,30.04,23.32
12.75,-86.25,2015,298,29.5,21.78
12.75,-85.75,2015,298,28.86,21.37
12.75,-85.25,2015,298,29.31,21.96
12.75,-84.75,2015,298,30.02,22.82
12.75,-84.25,2015,298,30.37,23.78
13.25,-86.25,2015,298,28.57,20.04
13.25,-85.75,2015,298,28.62,20.74
13.25,-85.25,2015,298,29.68,21.85
13.25,-84.75,2015,298,30.82,22.89
13.25,-84.25,2015,298,31.19,23.82
13.75,-86.25,2015,298,28.97,19.8
13.75,-85.75,2015,298,29.53,20.71
13.75,-85.25,2015,298,29.81,21.56
13.75,-84.75,2015,298,30.39,22.39
13.75,-84.25,2015,298,30.9,23.3
14.25,-86.25,2015,298,29.72,20
14.25,-85.75,2015,298,30.46,20.89
14.25,-85.25,2015,298,30.19,21.41
14.25,-84.75,2015,298,29.98,21.97
14.25,-84.25,2015,298,30.26,22.81
14.75,-86.25,2015,298,29.61,19.89
14.75,-85.75,2015,298,30.21,20.56
14.75,-85.25,2015,298,30.02,21.26
14.75,-84.75,2015,298,29.9,21.99
14.75,-84.25,2015,298,30.23,22.82
12.75,-86.25,2015,299,29.91,20.98
12.75,-85.75,2015,299,29.58,20.88
12.75,-85.25,2015,299,30.01,21.82
12.75,-84.75,2015,299,30.74,22.78
12.75,-84.25,2015,299,31.02,23.73
13.25,-86.25,2015,299,28.65,19.31
13.25,-85.75,2015,299,29.25,20.36
13.25,-85.25,2015,299,30.4,21.91
13.25,-84.75,2015,299,31.54,23.11
13.25,-84.25,2015,299,31.8,24.01
13.75,-86.25,2015,299,28.82,19.42
13.75,-85.75,2015,299,29.96,20.8
13.75,-85.25,2015,299,30.42,22.12
13.75,-84.75,2015,299,30.96,23.27
13.75,-84.25,2015,299,31.36,24.27
14.25,-86.25,2015,299,29.54,19.98
14.25,-85.75,2015,299,30.76,21.37
14.25,-85.25,2015,299,30.56,22.53
14.25,-84.75,2015,299,30.27,23.3
14.25,-84.25,2015,299,30.43,23.98
14.75,-86.25,2015,299,29.45,20.03
14.75,-85.75,2015,299,30.38,21.02
14.75,-85.25,2015,299,30.21,22.27
14.75,-84.75,2015,299,29.97,23.35
14.75,-84.25,2015,299,30.21,24.05
12.75,-86.25,2015,300,29.45,22.01
12.75,-85.75,2015,300,28.79,21.54
12.75,-85.25,2015,300,29.21,22.11
12.75,-84.75,2015,300,29.86,22.87
12.75,-84.25,2015,300,30.1,23.66
13.25,-86.25,2015,300,28.22,20.4
13.25,-85.75,2015,300,28.73,20.93
13.25,-85.25,2015,300,29.92,22.2
13.25,-84.75,2015,300,31,23.22
13.25,-84.25,2015,300,31.23,23.86
13.75,-86.25,2015,300,28.61,20.36
13.75,-85.75,2015,300,29.91,21.23
13.75,-85.25,2015,300,30.41,22.31
13.75,-84.75,2015,300,30.81,23.18
13.75,-84.25,2015,300,31.03,23.86
14.25,-86.25,2015,300,29.45,20.92
14.25,-85.75,2015,300,30.86,21.72
14.25,-85.25,2015,300,30.63,22.61
14.25,-84.75,2015,300,30.21,23.15
14.25,-84.25,2015,300,30.18,23.8
14.75,-86.25,2015,300,29.2,21.01
14.75,-85.75,2015,300,30.31,21.41
14.75,-85.25,2015,300,30.18,22.52
14.75,-84.75,2015,300,29.94,23.4
14.75,-84.25,2015,300,30.05,24.03
12.75,-86.25,2015,301,29.6,21.69
12.75,-85.75,2015,301,29.39,21.46
12.75,-85.25,2015,301,29.84,22.1
12.75,-84.75,2015,301,30.47,22.66
12.75,-84.25,2015,301,30.75,23.18
13.25,-86.25,2015,301,28.55,20.12
13.25,-85.75,2015,301,29.48,20.89
13.25,-85.25,2015,301,30.6,21.99
13.25,-84.75,2015,301,31.63,22.76
13.25,-84.25,2015,301,31.82,23.34
13.75,-86.25,2015,301,29.16,20.19
13.75,-85.75,2015,301,30.64,21.2
13.75,-85.25,2015,301,31.1,22
13.75,-84.75,2015,301,31.42,22.64
13.75,-84.25,2015,301,31.5,23.37
14.25,-86.25,2015,301,30.2,20.65
14.25,-85.75,2015,301,31.61,21.72
14.25,-85.25,2015,301,31.26,22.31
14.25,-84.75,2015,301,30.65,22.77
14.25,-84.25,2015,301,30.54,23.42
14.75,-86.25,2015,301,30.1,20.47
14.75,-85.75,2015,301,31.15,21.3
14.75,-85.25,2015,301,30.8,22.26
14.75,-84.75,2015,301,30.32,23.05
14.75,-84.25,2015,301,30.39,23.75
12.75,-86.25,2015,302,29.12,22.48
12.75,-85.75,2015,302,28.78,22.03
12.75,-85.25,2015,302,29.11,22.53
12.75,-84.75,2015,302,29.6,23.1
12.75,-84.25,2015,302,29.77,23.72
13.25,-86.25,2015,302,28.12,20.74
13.25,-85.75,2015,302,28.8,21.35
13.25,-85.25,2015,302,29.89,22.44
13.25,-84.75,2015,302,30.91,23.26
13.25,-84.25,2015,302,31.11,23.88
13.75,-86.25,2015,302,28.72,20.64
13.75,-85.75,2015,302,30.08,21.5
13.75,-85.25,2015,302,30.58,22.33
13.75,-84.75,2015,302,31.29,23.07
13.75,-84.25,2015,302,31.78,23.81
14.25,-86.25,2015,302,29.97,21.05
14.25,-85.75,2015,302,31.34,21.87
14.25,-85.25,2015,302,31.02,22.48
14.25,-84.75,2015,302,30.83,22.99
14.25,-84.25,2015,302,31.03,23.54
14.75,-86.25,2015,302,30.06,20.93
14.75,-85.75,2015,302,31.12,21.56
14.75,-85.25,2015,302,30.69,22.43
14.75,-84.75,2015,302,30.12,23.13
14.75,-84.25,2015,302,30.03,23.72
12.75,-86.25,2015,303,29.26,21.85
12.75,-85.75,2015,303,28.73,21.85
12.75,-85.25,2015,303,29.02,22.57
12.75,-84.75,2015,303,29.76,23.24
12.75,-84.25,2015,303,30.21,23.96
13.25,-86.25,2015,303,28.34,20.03
13.25,-85.75,2015,303,28.86,20.91
13.25,-85.25,2015,303,29.99,22.21
13.25,-84.75,2015,303,31.19,23.2
13.25,-84.25,2015,303,31.53,23.99
13.75,-86.25,2015,303,28.93,19.92
13.75,-85.75,2015,303,30.3,20.94
13.75,-85.25,2015,303,30.75,22.13
13.75,-84.75,2015,303,31.09,23.17
13.75,-84.25,2015,303,31.29,24.09
